year,jday,tree.type,site,plot,nindivs,tag,spp,dbh,,ba [m^2]
2010,223,live,ems,D3,NA,618,rm,29.35,,0.021535563
2010,341,live,ems,D3,NA,618,rm,29.4,,0.021609
2010,117,live,ems,D3,NA,619,rm,14.15,,0.005005563
2010,152,live,ems,D3,NA,619,rm,14.19,,0.005033903
2010,223,live,ems,D3,NA,619,rm,14.25,,0.005076563
2010,341,live,ems,D3,NA,619,rm,14.27,,0.005090823
2010,117,live,ems,D4,NA,626,rm,38.32,,0.03671056
2010,152,live,ems,D4,NA,626,rm,38.37,,0.036806423
2010,223,live,ems,D4,NA,626,rm,38.47,,0.036998523
2010,341,live,ems,D4,NA,626,rm,38.51,,0.037075503
2010,117,live,ems,D4,NA,627,cherry,37.91,,0.035929203
2010,152,live,ems,D4,NA,627,cherry,37.92,,0.03594816
2010,223,live,ems,D4,NA,627,cherry,37.97,,0.036043023
2010,341,live,ems,D4,NA,627,cherry,38,,0.0361
2010,117,live,ems,D4,NA,628,cherry,26.76,,0.01790244
2010,152,live,ems,D4,NA,628,cherry,26.77,,0.017915823
2010,223,live,ems,D4,NA,628,cherry,26.78,,0.01792921
2010,341,live,ems,D4,NA,628,cherry,26.79,,0.017942603
2010,117,live,ems,D4,NA,629,cherry,33.92,,0.02876416
2010,152,live,ems,D4,NA,629,cherry,33.92,,0.02876416
2010,223,live,ems,D4,NA,629,cherry,33.92,,0.02876416
2010,341,live,ems,D4,NA,629,cherry,33.94,,0.02879809
2010,117,live,ems,D4,NA,631,ash,41.06,,0.04214809
2010,152,live,ems,D4,NA,631,ash,41.47,,0.042994023
2010,223,live,ems,D4,NA,631,ash,41.55,,0.043160063
2010,341,live,ems,D4,NA,631,ash,41.56,,0.04318084
2010,117,live,ems,D4,NA,633,rm,21.43,,0.011481123
2010,152,live,ems,D4,NA,633,rm,20.1,,0.01010025
2010,223,live,ems,D4,NA,633,rm,20.62,,0.01062961
2010,341,live,ems,D4,NA,633,rm,20.66,,0.01067089
2010,117,live,ems,D4,NA,637,ash,41.2,,0.042436
2010,152,live,ems,D4,NA,637,ash,41.26,,0.04255969
2010,223,live,ems,D4,NA,637,ash,41.31,,0.042662903
2010,341,live,ems,D4,NA,637,ash,41.35,,0.042745563
2010,117,live,ems,D4,NA,638,ash,40.28,,0.04056196
2010,152,live,ems,D4,NA,638,ash,40.3,,0.04060225
2010,223,live,ems,D4,NA,638,ash,40.41,,0.040824203
2010,341,live,ems,D4,NA,638,ash,40.51,,0.041026503
2010,117,live,ems,D4,NA,639,bo,27.27,,0.018591323
2010,152,live,ems,D4,NA,639,bo,26.01,,0.016913003
2010,223,live,ems,D4,NA,639,bo,26.58,,0.01766241
2010,341,live,ems,D4,NA,639,bo,26.6,,0.017689
2010,117,live,ems,D4,NA,640,rm,27.79,,0.019307103
2010,152,live,ems,D4,NA,640,rm,26.98,,0.01819801
2010,223,live,ems,D4,NA,640,rm,27.18,,0.01846881
2010,341,live,ems,D4,NA,640,rm,27.19,,0.018482403
2010,117,dead,ems,D4,NA,641,ash,39.24,,0.03849444
2010,152,dead,ems,D4,NA,641,ash,39.29,,0.038592603
2010,223,dead,ems,D4,NA,641,ash,39.27,,0.038553323
2010,223,dead,ems,D4,NA,641,ash,39.35,,0.038710563
2010,117,live,ems,D4,NA,643,cherry,44.58,,0.04968441
2010,152,live,ems,D4,NA,643,cherry,44.61,,0.049751303
2010,223,live,ems,D4,NA,643,cherry,44.76,,0.05008644
2010,341,live,ems,D4,NA,643,cherry,44.83,,0.050243223
2010,117,live,ems,D5,NA,652,rm,33.13,,0.027439923
2010,152,live,ems,D5,NA,652,rm,33.17,,0.027506223
2010,223,live,ems,D5,NA,652,rm,33.2,,0.027556
2010,341,live,ems,D5,NA,652,rm,33.24,,0.02762244
2010,117,live,ems,D5,NA,654,ro,16.97,,0.007199523
2010,152,live,ems,D5,NA,654,ro,17.08,,0.00729316
2010,223,live,ems,D5,NA,654,ro,17.17,,0.007370223
2010,341,live,ems,D5,NA,654,ro,17.24,,0.00743044
2010,117,live,ems,D5,NA,658,rm,29.32,,0.02149156
2010,152,live,ems,D5,NA,658,rm,29.45,,0.021682563
2010,223,live,ems,D5,NA,658,rm,29.69,,0.022037403
2010,341,live,ems,D5,NA,658,rm,29.77,,0.022156323
2010,117,dead,ems,D5,NA,659,rm,17.91,,0.008019203
2010,152,dead,ems,D5,NA,659,rm,17.89,,0.008001303
2010,223,dead,ems,D5,NA,659,rm,17.87,,0.007983423
2010,223,dead,ems,D5,NA,659,rm,17.87,,0.007983423
2010,117,live,ems,D5,NA,661,rm,12.36,,0.00381924
2010,152,live,ems,D5,NA,661,rm,12.36,,0.00381924
2010,223,live,ems,D5,NA,661,rm,12.37,,0.003825423
2010,341,live,ems,D5,NA,661,rm,12.37,,0.003825423
2010,117,live,ems,D5,NA,664,bo,13.34,,0.00444889
2010,152,live,ems,D5,NA,664,bo,13.13,,0.004309923
2010,223,live,ems,D5,NA,664,bo,13.19,,0.004349403
2010,341,live,ems,D5,NA,664,bo,13.17,,0.004336223
2010,117,live,ems,D5,NA,665,rm,18.77,,0.008807823
2010,152,live,ems,D5,NA,665,rm,18.77,,0.008807823
2010,223,live,ems,D5,NA,665,rm,18.78,,0.00881721
2010,341,live,ems,D5,NA,665,rm,18.79,,0.008826603
2010,117,live,ems,D5,NA,666,rm,24.94,,0.01555009
2010,152,live,ems,D5,NA,666,rm,24.95,,0.015562563
2010,223,live,ems,D5,NA,666,rm,24.96,,0.01557504
2010,341,live,ems,D5,NA,666,rm,24.96,,0.01557504
2010,117,live,ems,D5,NA,667,rm,17.45,,0.007612563
2010,152,live,ems,D5,NA,667,rm,17.56,,0.00770884
2010,223,live,ems,D5,NA,667,rm,17.67,,0.007805723
2010,341,live,ems,D5,NA,667,rm,17.73,,0.007858823
2010,117,live,ems,D5,NA,669,rm,11.5,,0.00330625
2010,152,live,ems,D5,NA,669,rm,11.57,,0.003346623
2010,223,live,ems,D5,NA,669,rm,11.71,,0.003428103
2010,341,live,ems,D5,NA,669,rm,11.75,,0.003451563
2010,117,live,ems,D5,NA,670,wb,35.35,,0.031240563
2010,152,live,ems,D5,NA,670,wb,35.44,,0.03139984
2010,223,live,ems,D5,NA,670,wb,35.55,,0.031595063
2010,341,live,ems,D5,NA,670,wb,35.57,,0.031630623
2010,117,live,ems,D5,NA,671,rm,22.8,,0.012996
2010,152,live,ems,D5,NA,671,rm,22.8,,0.012996
2010,223,live,ems,D5,NA,671,rm,22.83,,0.013030223
2010,341,live,ems,D5,NA,671,rm,22.86,,0.01306449
2010,117,live,ems,E1,NA,676,ro,49.18,,0.06046681
2010,152,live,ems,E1,NA,676,ro,49.25,,0.060639063
2010,223,live,ems,E1,NA,676,ro,49.31,,0.060786903
2010,341,live,ems,E1,NA,676,ro,49.33,,0.060836223
2010,117,live,ems,E1,NA,677,hem,28.83,,0.020779223
2010,152,live,ems,E1,NA,677,hem,28.96,,0.02096704
2010,223,live,ems,E1,NA,677,hem,29.09,,0.021155703
2010,341,live,ems,E1,NA,677,hem,29.1,,0.02117025
2010,117,live,ems,E1,NA,678,hem,17.21,,0.007404603
2010,152,live,ems,E1,NA,678,hem,17.32,,0.00749956
2010,223,live,ems,E1,NA,678,hem,17.46,,0.00762129
2010,341,live,ems,E1,NA,678,hem,17.5,,0.00765625
2010,117,live,ems,E1,NA,679,rm,45.65,,0.052098063
2010,152,live,ems,E1,NA,679,rm,45.69,,0.052189403
2010,223,live,ems,E1,NA,679,rm,45.83,,0.052509723
2010,341,live,ems,E1,NA,679,rm,45.9,,0.05267025
2010,117,live,ems,E1,NA,680,yb,17.2,,0.007396
2010,152,live,ems,E1,NA,680,yb,17.22,,0.00741321
2010,223,live,ems,E1,NA,680,yb,17.25,,0.007439063
2010,341,live,ems,E1,NA,680,yb,17.26,,0.00744769
2010,117,live,ems,E1,NA,681,yb,18.29,,0.008363103
2010,152,live,ems,E1,NA,681,yb,18.3,,0.00837225
2010,223,live,ems,E1,NA,681,yb,18.31,,0.008381403
2010,341,live,ems,E1,NA,681,yb,18.31,,0.008381403
2010,117,live,ems,E1,NA,682,yb,19.35,,0.009360563
2010,152,live,ems,E1,NA,682,yb,19.37,,0.009379923
2010,223,live,ems,E1,NA,682,yb,19.42,,0.00942841
2010,341,live,ems,E1,NA,682,yb,19.43,,0.009438123
2010,117,live,ems,E1,NA,683,rm,38.77,,0.037577823
2010,152,live,ems,E1,NA,683,rm,38.77,,0.037577823
2010,223,live,ems,E1,NA,683,rm,38.86,,0.03775249
2010,341,live,ems,E1,NA,683,rm,38.89,,0.037810803
2010,117,live,ems,E1,NA,684,yb,31.75,,0.025201563
2010,152,live,ems,E1,NA,684,yb,31.8,,0.025281
2010,223,live,ems,E1,NA,684,yb,31.9,,0.02544025
2010,341,live,ems,E1,NA,684,yb,31.92,,0.02547216
2010,117,live,ems,E1,NA,686,rm,42.99,,0.046203503
2010,152,live,ems,E1,NA,686,rm,43.02,,0.04626801
2010,223,live,ems,E1,NA,686,rm,43.52,,0.04734976
2010,341,live,ems,E1,NA,686,rm,43.71,,0.047764103
2010,117,live,ems,E2,NA,701,rm,17.23,,0.007421823
2010,152,live,ems,E2,NA,701,rm,17.23,,0.007421823
2010,223,live,ems,E2,NA,701,rm,17.27,,0.007456323
2010,341,live,ems,E2,NA,701,rm,17.31,,0.007490903
2010,117,live,ems,E2,NA,702,rp,42.46,,0.04507129
2010,152,live,ems,E2,NA,702,rp,42,,0.0441
2010,223,live,ems,E2,NA,702,rp,42.14,,0.04439449
2010,341,live,ems,E2,NA,702,rp,42.21,,0.044542103
2010,117,live,ems,E2,NA,703,ro,40.24,,0.04048144
2010,152,live,ems,E2,NA,703,ro,39.53,,0.039065523
2010,223,live,ems,E2,NA,703,ro,39.72,,0.03944196
2010,341,live,ems,E2,NA,703,ro,39.76,,0.03952144
2010,117,live,ems,E2,NA,704,rp,25.92,,0.01679616
2010,152,live,ems,E2,NA,704,rp,25.93,,0.016809123
2010,223,live,ems,E2,NA,704,rp,25.94,,0.01682209
2010,341,live,ems,E2,NA,704,rp,25.96,,0.01684804
2010,117,live,ems,E2,NA,705,ro,33.37,,0.027838923
2010,152,live,ems,E2,NA,705,ro,33.51,,0.028073003
2010,223,live,ems,E2,NA,705,ro,33.77,,0.028510323
2010,341,live,ems,E2,NA,705,ro,33.82,,0.02859481
2010,117,live,ems,E2,NA,708,rp,27.16,,0.01844164
2010,152,live,ems,E2,NA,708,rp,27.16,,0.01844164
2010,223,live,ems,E2,NA,708,rp,27.18,,0.01846881
2010,341,live,ems,E2,NA,708,rp,27.21,,0.018509603
2010,117,live,ems,E2,NA,710,ro,37.27,,0.034726323
2010,152,live,ems,E2,NA,710,ro,37.46,,0.03508129
2010,223,live,ems,E2,NA,710,ro,37.71,,0.035551103
2010,341,live,ems,E2,NA,710,ro,37.77,,0.035664323
2010,117,live,ems,E2,NA,711,ro,21.91,,0.012001203
2010,152,live,ems,E2,NA,711,ro,21.93,,0.012023123
2010,223,live,ems,E2,NA,711,ro,21.94,,0.01203409
2010,341,live,ems,E2,NA,711,ro,21.95,,0.012045063
2010,117,live,ems,E2,NA,712,rm,18.09,,0.008181203
2010,152,live,ems,E2,NA,712,rm,18.1,,0.00819025
2010,223,live,ems,E2,NA,712,rm,18.13,,0.008217423
2010,341,live,ems,E2,NA,712,rm,18.17,,0.008253723
2010,117,live,ems,E2,NA,713,rm,27.5,,0.01890625
2010,152,live,ems,E2,NA,713,rm,27.52,,0.01893376
2010,223,live,ems,E2,NA,713,rm,27.6,,0.019044
2010,341,live,ems,E2,NA,713,rm,27.64,,0.01909924
2010,117,live,ems,E2,NA,714,rp,38.68,,0.03740356
2010,152,live,ems,E2,NA,714,rp,38.81,,0.037655403
2010,223,live,ems,E2,NA,714,rp,38.91,,0.037849703
2010,341,live,ems,E2,NA,714,rp,38.95,,0.037927563
2010,117,live,ems,E2,NA,716,rp,33.98,,0.02886601
2010,152,live,ems,E2,NA,716,rp,34.16,,0.02917264
2010,223,live,ems,E2,NA,716,rp,34.26,,0.02934369
2010,341,live,ems,E2,NA,716,rp,34.31,,0.029429403
2010,117,live,ems,E2,NA,717,rp,37.17,,0.034540223
2010,152,live,ems,E2,NA,717,rp,37.23,,0.034651823
2010,223,live,ems,E2,NA,717,rp,37.27,,0.034726323
2010,341,live,ems,E2,NA,717,rp,37.3,,0.03478225
2010,117,live,ems,E2,NA,718,rp,33.44,,0.02795584
2010,152,live,ems,E2,NA,718,rp,33.5,,0.02805625
2010,223,live,ems,E2,NA,718,rp,33.58,,0.02819041
2010,341,live,ems,E2,NA,718,rp,33.62,,0.02825761
2010,117,live,ems,E2,NA,719,rm,20.22,,0.01022121
2010,152,live,ems,E2,NA,719,rm,20.23,,0.010231323
2010,223,live,ems,E2,NA,719,rm,20.31,,0.010312403
2010,341,live,ems,E2,NA,719,rm,20.34,,0.01034289
2010,117,live,ems,E2,NA,720,rm,13.76,,0.00473344
2010,152,live,ems,E2,NA,720,rm,13.86,,0.00480249
2010,223,live,ems,E2,NA,720,rm,14.1,,0.00497025
2010,341,live,ems,E2,NA,720,rm,14.17,,0.005019723
2010,117,live,ems,E3,NA,723,hem,11.84,,0.00350464
2010,152,live,ems,E3,NA,723,hem,12,,0.0036
2010,223,live,ems,E3,NA,723,hem,12.12,,0.00367236
2010,341,live,ems,E3,NA,723,hem,12.15,,0.003690563
2010,117,live,ems,C5,NA,724,beech,13.82,,0.00477481
2010,152,live,ems,C5,NA,724,beech,13.16,,0.00432964
2010,223,live,ems,C5,NA,724,beech,13.47,,0.004536023
2010,341,live,ems,C5,NA,724,beech,13.49,,0.004549503
2010,117,dead,ems,B4,NA,725,rm,10.68,,0.00285156
2010,152,dead,ems,B4,NA,725,rm,10.68,,0.00285156
2010,223,dead,ems,B4,NA,725,rm,10.68,,0.00285156
2010,223,dead,ems,B4,NA,725,rm,10.68,,0.00285156
2010,117,live,ems,B4,NA,726,ro,38.57,,0.037191123
2010,117,live,ems,E2,NA,726,rp,34.63,,0.029980923
2010,152,live,ems,B4,NA,726,ro,38.77,,0.037577823
2010,152,live,ems,E2,NA,726,rp,34.76,,0.03020644
2010,223,live,ems,B4,NA,726,ro,38.98,,0.03798601
2010,223,live,ems,E2,NA,726,rp,34.87,,0.030397923
2010,341,live,ems,B4,NA,726,ro,39.05,,0.038122563
2010,341,live,ems,E2,NA,726,rp,34.93,,0.030502623
2010,117,live,ems,E1,NA,727,yb,13.3,,0.00442225
2010,117,live,ems,E2,NA,727,rp,35.86,,0.03214849
2010,152,live,ems,E1,NA,727,yb,13.38,,0.00447561
2010,152,live,ems,E2,NA,727,rp,35.92,,0.03225616
2010,223,live,ems,E1,NA,727,yb,13.48,,0.00454276
2010,223,live,ems,E2,NA,727,rp,35.97,,0.032346023
2010,341,live,ems,E1,NA,727,yb,13.57,,0.004603623
2010,341,live,ems,E2,NA,727,rp,36,,0.0324
2010,117,live,ems,E2,NA,728,rp,23.63,,0.013959423
2010,117,live,ems,G1,NA,728,rm,11.51,,0.003312003
2010,152,live,ems,E2,NA,728,rp,23.65,,0.013983063
2010,152,live,ems,G1,NA,728,rm,11.52,,0.00331776
2010,223,live,ems,E2,NA,728,rp,23.69,,0.014030403
2010,223,live,ems,G1,NA,728,rm,11.65,,0.003393063
2010,341,live,ems,E2,NA,728,rp,23.68,,0.01401856
2010,341,live,ems,G1,NA,728,rm,11.68,,0.00341056
2010,117,live,ems,C3,NA,729,yb,20.51,,0.010516503
2010,117,live,ems,E2,NA,729,rp,39.86,,0.03972049
2010,152,live,ems,C3,NA,729,yb,20.71,,0.010722603
2010,152,live,ems,E2,NA,729,rp,39.94,,0.03988009
2010,223,live,ems,C3,NA,729,yb,20.94,,0.01096209
2010,223,live,ems,E2,NA,729,rp,40.03,,0.040060023
2010,341,live,ems,C3,NA,729,yb,21.08,,0.01110916
2010,341,live,ems,E2,NA,729,rp,40.06,,0.04012009
2010,117,live,ems,D4,NA,730,sm,12.51,,0.003912503
2010,152,live,ems,D4,NA,730,sm,12.52,,0.00391876
2010,223,live,ems,D4,NA,730,sm,12.53,,0.003925023
2010,341,live,ems,D4,NA,730,sm,12.55,,0.003937563
2010,117,live,ems,D4,NA,731,sm,12.59,,0.003962703
2010,117,live,ems,E2,NA,731,rp,27.43,,0.018810123
2010,152,live,ems,D4,NA,731,sm,12.67,,0.004013223
2010,152,live,ems,E2,NA,731,rp,27.53,,0.018947523
2010,223,live,ems,D4,NA,731,sm,12.75,,0.004064063
2010,223,live,ems,E2,NA,731,rp,27.62,,0.01907161
2010,341,live,ems,D4,NA,731,sm,12.79,,0.004089603
2010,341,live,ems,E2,NA,731,rp,27.67,,0.019140723
2010,117,live,ems,D4,NA,732,rm,14.58,,0.00531441
2010,152,live,ems,D4,NA,732,rm,14.71,,0.005409603
2010,223,live,ems,D4,NA,732,rm,14.89,,0.005542803
2010,341,live,ems,D4,NA,732,rm,14.94,,0.00558009
2010,117,live,ems,C5,NA,733,rm,13.62,,0.00463761
2010,152,live,ems,C5,NA,733,rm,12.78,,0.00408321
2010,223,live,ems,C5,NA,733,rm,12.88,,0.00414736
2010,341,live,ems,C5,NA,733,rm,12.9,,0.00416025
2010,117,live,ems,E5,NA,734,hem,13.79,,0.004754103
2010,152,live,ems,E5,NA,734,hem,13.91,,0.004837203
2010,223,live,ems,E5,NA,734,hem,14.02,,0.00491401
2010,341,live,ems,E5,NA,734,hem,14.11,,0.004977303
2010,117,live,ems,F4,NA,735,ash,24.93,,0.015537623
2010,152,live,ems,F4,NA,735,ash,25.12,,0.01577536
2010,223,live,ems,F4,NA,735,ash,25.44,,0.01617984
2010,341,live,ems,F4,NA,735,ash,25.51,,0.016269003
2010,117,live,ems,F3,NA,737,hem,14.82,,0.00549081
2010,152,live,ems,F3,NA,737,hem,14.19,,0.005033903
2010,223,live,ems,F3,NA,737,hem,14.28,,0.00509796
2010,341,live,ems,F3,NA,737,hem,14.29,,0.005105103
2010,117,live,ems,E3,NA,738,rm,11.53,,0.003323523
2010,152,live,ems,E3,NA,738,rm,11.58,,0.00335241
2010,223,live,ems,E3,NA,738,rm,11.66,,0.00339889
2010,341,live,ems,E3,NA,738,rm,11.7,,0.00342225
2010,117,live,ems,G5,NA,739,hem,13.53,,0.004576523
2010,152,live,ems,G5,NA,739,hem,13.64,,0.00465124
2010,223,live,ems,G5,NA,739,hem,13.75,,0.004726563
2010,341,live,ems,G5,NA,739,hem,13.83,,0.004781723
2010,117,live,ems,G5,NA,740,rm,10.76,,0.00289444
2010,152,live,ems,G5,NA,740,rm,10.78,,0.00290521
2010,223,live,ems,G5,NA,740,rm,10.77,,0.002899823
2010,341,live,ems,G5,NA,740,rm,10.83,,0.002932223
2010,117,live,ems,G5,NA,741,rm,10.71,,0.002867603
2010,152,live,ems,G5,NA,741,rm,10.72,,0.00287296
2010,223,live,ems,G5,NA,741,rm,10.72,,0.00287296
2010,341,live,ems,G5,NA,741,rm,10.73,,0.002878323
2010,117,live,ems,G5,NA,742,hem,13.78,,0.00474721
2010,152,live,ems,G5,NA,742,hem,13.88,,0.00481636
2010,223,live,ems,G5,NA,742,hem,13.97,,0.004879023
2010,341,live,ems,G5,NA,742,hem,13.99,,0.004893003
2010,117,live,ems,H5,NA,743,hem,10.64,,0.00283024
2010,152,live,ems,H5,NA,743,hem,10.65,,0.002835563
2010,223,live,ems,H5,NA,743,hem,10.66,,0.00284089
2010,341,live,ems,H5,NA,743,hem,10.65,,0.002835563
2010,117,live,ems,G5,NA,751,hem,10.93,,0.002986623
2010,152,live,ems,G5,NA,751,hem,10.95,,0.002997563
2010,223,live,ems,G5,NA,751,hem,10.99,,0.003019503
2010,341,live,ems,G5,NA,751,hem,11,,0.003025
2010,117,live,ems,E3,NA,752,ro,56.28,,0.07918596
2010,117,live,ems,G5,NA,752,rm,10.71,,0.002867603
2010,152,live,ems,E3,NA,752,ro,57.47,,0.082570023
2010,152,live,ems,G5,NA,752,rm,10.72,,0.00287296
2010,223,live,ems,E3,NA,752,ro,57.69,,0.083203403
2010,223,live,ems,G5,NA,752,rm,10.78,,0.00290521
2010,341,live,ems,E3,NA,752,ro,57.75,,0.083376563
2010,341,live,ems,G5,NA,752,rm,10.81,,0.002921403
2010,117,live,ems,E3,NA,753,ro,48.1,,0.05784025
2010,152,live,ems,E3,NA,753,ro,47.96,,0.05750404
2010,223,live,ems,E3,NA,753,ro,48.09,,0.057816203
2010,341,live,ems,E3,NA,753,ro,48.14,,0.05793649
2010,117,live,ems,E3,NA,756,rm,25.72,,0.01653796
2010,152,live,ems,E3,NA,756,rm,25.71,,0.016525103
2010,223,live,ems,E3,NA,756,rm,25.87,,0.016731423
2010,341,live,ems,E3,NA,756,rm,25.91,,0.016783203
2010,117,live,ems,E3,NA,760,ro,27.12,,0.01838736
2010,152,live,ems,E3,NA,760,ro,26.22,,0.01718721
2010,223,live,ems,E3,NA,760,ro,26.33,,0.017331723
2010,341,live,ems,E3,NA,760,ro,26.35,,0.017358063
2010,117,live,ems,E3,NA,761,ro,35.99,,0.032382003
2010,152,live,ems,E3,NA,761,ro,35.5,,0.03150625
2010,223,live,ems,E3,NA,761,ro,35.63,,0.031737423
2010,341,live,ems,E3,NA,761,ro,35.66,,0.03179089
2010,117,live,ems,E3,NA,763,ro,40.69,,0.041391903
2010,152,live,ems,E3,NA,763,ro,40.82,,0.04165681
2010,223,live,ems,E3,NA,763,ro,40.94,,0.04190209
2010,341,live,ems,E3,NA,763,ro,40.97,,0.041963523
2010,117,live,ems,E3,NA,764,ro,35.05,,0.030712563
2010,152,live,ems,E3,NA,764,ro,35.19,,0.030958403
2010,223,live,ems,E3,NA,764,ro,35.32,,0.03118756
2010,341,live,ems,E3,NA,764,ro,35.35,,0.031240563
2010,117,live,ems,E3,NA,765,ro,29.92,,0.02238016
2010,152,live,ems,E3,NA,765,ro,30.12,,0.02268036
2010,223,live,ems,E3,NA,765,ro,30.34,,0.02301289
2010,341,live,ems,E3,NA,765,ro,30.46,,0.02319529
2010,117,live,ems,E3,NA,766,ro,41.31,,0.042662903
2010,152,live,ems,E3,NA,766,ro,41.17,,0.042374223
2010,223,live,ems,E3,NA,766,ro,41.29,,0.042621603
2010,341,live,ems,E3,NA,766,ro,41.29,,0.042621603
2010,117,live,ems,E3,NA,767,rm,15.71,,0.006170103
2010,152,live,ems,E3,NA,767,rm,15.72,,0.00617796
2010,223,live,ems,E3,NA,767,rm,15.76,,0.00620944
2010,341,live,ems,E3,NA,767,rm,15.79,,0.006233103
2010,117,live,ems,E3,NA,768,rm,15.93,,0.006344123
2010,152,live,ems,E3,NA,768,rm,15.98,,0.00638401
2010,223,live,ems,E3,NA,768,rm,16.11,,0.006488303
2010,341,live,ems,E3,NA,768,rm,16.16,,0.00652864
2010,117,live,ems,E3,NA,769,ro,42.57,,0.045305123
2010,152,live,ems,E3,NA,769,ro,42.77,,0.045731823
2010,223,live,ems,E3,NA,769,ro,43.11,,0.046461803
2010,341,live,ems,E3,NA,769,ro,43.14,,0.04652649
2010,117,live,ems,E3,NA,771,rm,12.47,,0.003887523
2010,152,live,ems,E3,NA,771,rm,12.46,,0.00388129
2010,223,live,ems,E3,NA,771,rm,12.46,,0.00388129
2010,341,live,ems,E3,NA,771,rm,12.45,,0.003875063
2010,117,live,ems,E3,NA,772,ro,22.95,,0.013167563
2010,152,live,ems,E3,NA,772,ro,22.97,,0.013190523
2010,223,live,ems,E3,NA,772,ro,23,,0.013225
2010,341,live,ems,E3,NA,772,ro,23,,0.013225
2010,117,live,ems,E3,NA,773,ro,28.32,,0.02005056
2010,152,live,ems,E3,NA,773,ro,28.41,,0.020178203
2010,223,live,ems,E3,NA,773,ro,28.46,,0.02024929
2010,341,live,ems,E3,NA,773,ro,28.51,,0.020320503
2010,117,live,ems,E3,NA,774,rm,12.07,,0.003642123
2010,152,live,ems,E3,NA,774,rm,12.08,,0.00364816
2010,223,live,ems,E3,NA,774,rm,12.08,,0.00364816
2010,341,live,ems,E3,NA,774,rm,12.08,,0.00364816
2010,117,live,ems,E3,NA,775,ro,36.01,,0.032418003
2010,152,live,ems,E3,NA,775,ro,36,,0.0324
2010,223,live,ems,E3,NA,775,ro,36.08,,0.03254416
2010,341,live,ems,E3,NA,775,ro,36.1,,0.03258025
2010,117,live,ems,E3,NA,776,ro,20.23,,0.010231323
2010,152,live,ems,E3,NA,776,ro,20.25,,0.010251563
2010,223,live,ems,E3,NA,776,ro,20.27,,0.010271823
2010,341,live,ems,E3,NA,776,ro,20.26,,0.01026169
2010,117,live,ems,E3,NA,777,rm,16.74,,0.00700569
2010,152,live,ems,E3,NA,777,rm,16.88,,0.00712336
2010,223,live,ems,E3,NA,777,rm,17.06,,0.00727609
2010,341,live,ems,E3,NA,777,rm,17.14,,0.00734449
2010,117,live,ems,E4,NA,802,ro,36.33,,0.032996723
2010,152,live,ems,E4,NA,802,ro,35.9,,0.03222025
2010,223,live,ems,E4,NA,802,ro,36.03,,0.032454023
2010,341,live,ems,E4,NA,802,ro,36.06,,0.03250809
2010,117,live,ems,E4,NA,803,ro,24.5,,0.01500625
2010,152,live,ems,E4,NA,803,ro,24.59,,0.015116703
2010,223,live,ems,E4,NA,803,ro,24.71,,0.015264603
2010,341,live,ems,E4,NA,803,ro,24.66,,0.01520289
2010,117,live,ems,E4,NA,804,ws,21.23,,0.011267823
2010,152,live,ems,E4,NA,804,ws,21.24,,0.01127844
2010,223,live,ems,E4,NA,804,ws,21.25,,0.011289063
2010,341,live,ems,E4,NA,804,ws,21.23,,0.011267823
2010,117,live,ems,E4,NA,805,wp,45.53,,0.051824523
2010,152,live,ems,E4,NA,805,wp,45.6,,0.051984
2010,223,live,ems,E4,NA,805,wp,45.81,,0.052463903
2010,341,live,ems,E4,NA,805,wp,46.01,,0.052923003
2010,117,live,ems,E4,NA,806,ws,21.32,,0.01136356
2010,152,live,ems,E4,NA,806,ws,21.33,,0.011374223
2010,223,live,ems,E4,NA,806,ws,21.33,,0.011374223
2010,341,live,ems,E4,NA,806,ws,21.31,,0.011352903
2010,117,live,ems,E4,NA,810,rm,24.15,,0.014580563
2010,152,live,ems,E4,NA,810,rm,24.2,,0.014641
2010,223,live,ems,E4,NA,810,rm,24.46,,0.01495729
2010,341,live,ems,E4,NA,810,rm,24.56,,0.01507984
2010,117,live,ems,E4,NA,811,rm,17.21,,0.007404603
2010,152,live,ems,E4,NA,811,rm,17.22,,0.00741321
2010,223,live,ems,E4,NA,811,rm,17.22,,0.00741321
2010,341,live,ems,E4,NA,811,rm,17.23,,0.007421823
2010,117,live,ems,E4,NA,813,rm,11.23,,0.003152823
2010,152,live,ems,E4,NA,813,rm,11.23,,0.003152823
2010,223,live,ems,E4,NA,813,rm,11.24,,0.00315844
2010,341,live,ems,E4,NA,813,rm,11.24,,0.00315844
2010,117,live,ems,E4,NA,815,ro,29.59,,0.021889203
2010,152,live,ems,E4,NA,815,ro,29.69,,0.022037403
2010,223,live,ems,E4,NA,815,ro,29.89,,0.022335303
2010,341,live,ems,E4,NA,815,ro,29.92,,0.02238016
2010,117,live,ems,E4,NA,817,rm,12.71,,0.004038603
2010,152,live,ems,E4,NA,817,rm,12.71,,0.004038603
2010,223,live,ems,E4,NA,817,rm,12.71,,0.004038603
2010,341,live,ems,E4,NA,817,rm,12.72,,0.00404496
2010,117,live,ems,E4,NA,819,yb,25.58,,0.01635841
2010,152,live,ems,E4,NA,819,yb,25.58,,0.01635841
2010,223,live,ems,E4,NA,819,yb,25.56,,0.01633284
2010,341,live,ems,E4,NA,819,yb,25.54,,0.01630729
2010,117,live,ems,E4,NA,821,rm,29.22,,0.02134521
2010,152,live,ems,E4,NA,821,rm,28.23,,0.019923323
